NPI,ProviderName,Address1,Address2,City,State,Zip,DataGenesis,DataType
1880031899,Dr. Neville Friel,05038 Oakridge Plaza SW,SUITE 320,Washington,D.C.,20424,Noisy,Provider
2445627337,Dermatology Wellness Associates,07946 Huxley Point SE,UNIT 694,Washington,D.C.,20352,Noisy,Provider
1303548542,Dr. Jedidiah MacFarlan,57 Continental Way SE,,Washington,D.C.,20427,Noisy,Provider
2017408833,Dr. Clint Powderham,27758 Namekagon Way SW,,Washington,D.C.,20159,Noisy,Provider
2764058650,Neurological Wellness Practice,979 Debs Pass SW,SUITE 159,Washington,D.C.,20299,Noisy,Provider
1144573158,Dr. Nellie Soutter,1133 Monica Avenue NE,,Washington,D.C.,20034,Noisy,Provider
1495564694,Psychiatric Physician Practice,4 Sloan Junction SE,SUITE 990,Washington,D.C.,20031,Noisy,Provider
2876199421,Neurological Wellness Clinic,2185 Green Park SE,,Washington,D.C.,20278,Noisy,Provider
2272657808,Dr. Ruperto Davidovici,363 Autumn Leaf Drive NE,UNIT 778,Washington,D.C.,20553,Noisy,Provider
2934102015,Dr. Lucais Done,0 Lighthouse Bay Parkway SW,,Washington,D.C.,20166,Noisy,Provider
1944293163,Dr. Ingamar Sumpner,49 Sugar Center SE,,Washington,D.C.,20114,Noisy,Provider
1888279505,DC Medical Associates,100 Cardinal Pass NE,UNIT 101,Washington,D.C.,20514,Noisy,Provider
2429481714,DC Wellness Practice,6170 Heffernan Pass NW,SUITE 200,Washington,D.C.,20450,Noisy,Provider
1597562676,Dr. Violante Hoggan,0 Carberry Lane SE,UNIT 308,Washington,D.C.,20583,Noisy,Provider
2222530643,Dr. Clarie Tottie,841 Glacier Hill Crossing NE,,Washington,D.C.,20210,Noisy,Provider
2810623947,Dr. Terra Kegg,412 Costa Rica Way NW,,Washington,D.C.,20290,HandCrafted,Provider
2951611356,Dr. Jerry Katz,736 Kendrick Street NW,,Washington,D.C.,20289,HandCrafted,Provider
1456122224,Dr. Bess Kliger,181 Logan Circle NW,,Washington,D.C.,20051,HandCrafted,Provider
1153393968,Libo Stress Relief and Wellness Center,1923 New Mexico Ave SE,,Washington,D.C.,20123,HandCrafted,Provider
