emp_id,first_name,last_name,dob,addr1,addr2,city,latitude,longitude,state,zip,home_phone,mobile,pager,home_email,job_title,hire_date,work_phone,work_email,reports_to,dept_num,office_number
116,Steven,Wheeler,9/3/1984,56 Luster Alley,,Buffalo,42.8441,-78.8182,NY,14220,1-(716)948-8864,,,,Financial Analyst,12/31/2012,1-(714)801-3496,Steven.Wheeler@foo.com,3,2,260
117,Brian,Andrews,4/28/1951,2301 Becker Parkway,,Washington,38.8933,-77.0146,DC,20591,1-(202)983-4467,1-(513)307-0469,,,Statistician III,6/21/2011,1-(412)558-4196,Brian.Andrews@foo.com,5,3,536
118,Steven,Snyder,4/9/1951,7 Novick Junction,,Sacramento,38.3774,-121.4444,CA,94245,1-(916)847-5327,1-(865)848-4189,,,Teacher,1/17/2013,1-(410)862-5119,Steven.Snyder@foo.com,1,2,790
119,Joyce,Adams,12/18/1957,71 Pawling Park,,Yonkers,40.9177,-73.895,NY,10705,1-(914)180-1550,1-(850)185-6239,,,Staff Scientist,5/18/2015,1-(530)874-1745,Joyce.Adams@foo.com,3,4,840
120,Timothy,Edwards,4/30/1989,5 Mifflin Court,#2,Shreveport,32.4589,-93.7143,LA,71105,1-(318)202-5898,1-(682)120-2383,,,Programmer Analyst II,6/15/2012,1-(619)175-6342,Timothy.Edwards@foo.com,5,4,668
121,Tina,Johnson,5/4/1983,576 Duke Way,,Vancouver,45.6231,-122.5767,WA,98664,1-(360)272-5314,1-(713)909-1168,,,Web Designer IV,8/26/2007,1-(805)546-0138,Tina.Johnson@foo.com,2,5,881
122,John,Medina,12/20/1988,340 Lawn Plaza,,Orlando,28.5663,-81.2608,FL,32854,1-(407)259-9521,1-(971)403-9448,,,Systems Administrator II,8/13/2011,1-(757)130-0990,John.Medina@foo.com,2,4,549
123,Christine,Greene,4/14/1973,6 Jenifer Terrace,,Seattle,47.4323,-121.8034,WA,98140,1-(206)721-2319,1-(610)134-4420,,,Software Consultant,3/13/2009,1-(304)889-7467,Christine.Greene@foo.com,3,1,741
124,John,Ellis,12/23/1969,239 Barnett Circle,,Charleston,38.2968,-81.5547,WV,25321,1-(304)885-8736,1-(941)377-5285,,,Financial Advisor,2/16/2013,1-(847)219-0879,John.Ellis@foo.com,1,5,559
125,Walter,Ryan,12/20/1962,2806 Oak Place,Suite 210,Washington,38.9007,-77.0431,DC,20503,1-(202)234-0129,1-(505)353-9100,,,Junior Executive,11/29/2005,1-(678)980-5543,Walter.Ryan@foo.com,5,4,235
126,Christopher,Garrett,4/18/1980,05890 Boyd Crossing,,Akron,41.1075,-81.5006,OH,44310,1-(330)807-4036,1-(937)518-3081,,,Environmental Tech,4/13/2015,1-(804)852-0348,Christopher.Garrett@foo.com,4,1,726
127,Patricia,Carroll,8/16/1966,557 Bayside Park,,Spartanburg,35.1114,-82.1055,SC,29305,1-(864)415-3345,1-(704)990-1757,,,Editor,2/19/2006,1-(865)877-0186,Patricia.Carroll@foo.com,4,1,928
128,Jerry,Medina,7/1/1965,918 Coleman Place,,Appleton,44.2425,-88.3564,WI,54915,1-(920)323-4592,1-(202)964-3763,,,Nurse Practicioner,3/20/2012,1-(989)838-4500,Jerry.Medina@foo.com,5,2,923
129,Judy,Anderson,7/29/1958,68 Rutledge Point,,Boston,42.36,-71.0545,MA,2109,1-(617)672-7519,1-(408)364-8459,,,Sales Associate,11/18/2011,1-(203)466-7028,Judy.Anderson@foo.com,5,4,2
130,Fred,Gilbert,2/10/1968,422 John Wall Crossing,Suite 210,Sacramento,38.5816,-121.4933,CA,95894,1-(916)630-7519,,,,Automation Specialist II,3/19/2008,1-(812)770-3633,Fred.Gilbert@foo.com,1,3,743
131,Martha,Ramos,3/11/1984,22602 Little Fleur Terrace,#1,Erie,42.1827,-80.0649,PA,16534,1-(814)897-8494,,,,Safety Technician I,6/6/2006,1-(316)962-6452,Martha.Ramos@foo.com,1,2,825
132,Sharon,Adams,6/4/1970,4 School Terrace,,Champaign,40.1399,-88.1961,IL,61825,1-(217)345-5472,1-(203)203-0218,,,Associate Professor,1/13/2009,1-(585)285-7487,Sharon.Adams@foo.com,1,5,905
133,Charles,Snyder,3/27/1972,27389 Sachtjen Street,,Newton,42.3319,-71.254,MA,2162,1-(508)548-8743,,,,Physical Therapy Assistant,4/19/2013,1-(404)735-2749,Charles.Snyder@foo.com,1,1,529
134,James,Spencer,6/14/1972,286 Moulton Lane,,Riverside,33.7529,-116.0556,CA,92519,1-(951)412-1269,1-(904)530-2235,,,Professor,3/8/2013,1-(816)647-9236,James.Spencer@foo.com,5,4,604
135,Jennifer,Howell,2/27/1993,4 Drewry Crossing,,Buffalo,42.9335,-78.8115,NY,14215,1-(716)329-1540,1-(307)610-3035,,,Payment Adjustment Coordinator,3/23/2011,1-(754)130-2942,Jennifer.Howell@foo.com,3,1,604
136,Ruth,Wheeler,1/22/1978,55 Dapin Point,,Seattle,47.4441,-122.3249,WA,98148,1-(253)490-4589,1-(850)465-6976,,,Staff Scientist,10/1/2010,1-(202)548-9883,Ruth.Wheeler@foo.com,1,1,863
137,Walter,Gray,9/16/1974,32138 Ruskin Circle,Apt. A,Sioux Falls,43.6746,-96.7913,SD,57188,1-(605)883-7747,1-(414)369-1862,1-(682)252-6129,,Senior Editor,11/15/2015,1-(304)391-4488,Walter.Gray@foo.com,3,4,620
138,Rose,Carpenter,6/30/1969,8372 Fordem Circle,,Fresno,36.7464,-119.6397,CA,93750,1-(559)846-0152,1-(309)402-0660,,,Design Engineer,4/21/2011,1-(601)262-8217,Rose.Carpenter@foo.com,3,2,496
139,Joe,Nichols,1/11/1989,2 Maryland Way,,Reston,38.8318,-77.2888,VA,20195,1-(703)344-0004,1-(727)527-9312,,,Cost Accountant,1/28/2013,1-(202)499-2888,Joe.Nichols@foo.com,3,4,235
140,Evelyn,Martin,12/12/1979,869 Loomis Way,,Miami,25.7559,-80.2013,FL,33129,1-(305)809-0854,,,,Senior Sales Associate,12/2/2008,1-(609)687-3988,Evelyn.Martin@foo.com,3,3,921
141,Carol,Gray,11/26/1971,95475 John Wall Plaza,,Wilmington,39.5645,-75.597,DE,19897,1-(302)509-1960,1-(317)496-3329,,,Tax Accountant,7/9/2014,1-(513)286-1412,Carol.Gray@foo.com,2,1,730
142,Arthur,Woods,3/13/1963,92546 Troy Hill,Apt. C,Birmingham,33.5446,-86.9292,AL,35231,1-(205)278-0518,1-(212)222-3752,,,Senior Financial Analyst,5/4/2009,1-(605)825-6243,Arthur.Woods@foo.com,2,3,447
143,Peter,Morgan,9/22/1951,662 Petterle Alley,,Wilkes Barre,41.2044,-75.9113,PA,18706,1-(570)354-7457,,,,Safety Technician IV,11/6/2014,1-(909)724-7979,Peter.Morgan@foo.com,2,3,183
144,George,Coleman,11/1/1952,1300 Reinke Alley,,Laurel,38.8336,-76.8777,MD,20709,1-(410)406-4210,1-(916)483-8890,,,Nurse,3/14/2012,1-(616)283-5087,George.Coleman@foo.com,1,5,342
145,Julia,Mills,4/14/1955,2337 Dapin Street,Suite 210,Hartford,41.786,-72.6758,CT,6120,1-(860)690-1843,1-(850)709-3924,,,Desktop Support Technician,7/15/2012,1-(217)888-0948,Julia.Mills@foo.com,4,2,698
146,Anne,Evans,12/15/1971,5627 Merry Crossing,,Portland,45.5287,-122.6363,OR,97232,1-(503)378-0824,1-(731)420-9922,,,Actuary,12/23/2012,1-(614)410-1337,Anne.Evans@foo.com,4,1,883
147,Nicole,Jackson,7/3/1973,5423 Warner Way,,Rochester,43.1216,-77.7311,NY,14624,1-(585)953-3550,1-(585)108-0833,,,Programmer Analyst III,4/4/2006,1-(210)283-7796,Nicole.Jackson@foo.com,5,4,228
148,Eric,Franklin,3/5/1976,502 Morrow Parkway,,Newport Beach,33.6062,-117.8931,CA,92662,1-(949)909-8675,1-(602)502-6626,,,Analog Circuit Design manager,7/3/2014,1-(865)200-1753,Eric.Franklin@foo.com,1,2,467
149,Robin,Gordon,5/5/1984,8117 Mitchell Plaza,,Watertown,42.37,-71.1773,MA,2472,1-(781)670-3848,1-(903)573-0559,,,Quality Control Specialist,11/29/2007,1-(661)160-9313,Robin.Gordon@foo.com,2,2,367
150,Beverly,Riley,4/30/1975,81 Lerdahl Plaza,,Los Angeles,33.9754,-118.417,CA,90094,1-(323)886-4478,1-(225)148-0946,,,Marketing Assistant,8/22/2006,1-(305)620-2142,Beverly.Riley@foo.com,3,5,434
151,Nicole,Black,6/2/1980,003 Nelson Avenue,,Cleveland,41.6857,-81.6728,OH,44177,1-(440)716-7149,1-(765)514-5391,,,VP Accounting,4/24/2015,1-(865)335-5187,Nicole.Black@foo.com,2,1,741
152,Aaron,Bailey,9/22/1993,470 Vahlen Point,Suite 210,Corpus Christi,27.7262,-97.4078,TX,78415,1-(361)444-3745,1-(713)374-0120,,,Human Resources Assistant II,5/8/2013,1-(501)315-7932,Aaron.Bailey@foo.com,5,4,542
153,Jessica,Willis,4/19/1983,08 Kings Court,,Davenport,41.613,-90.6063,IA,52809,1-(563)471-0754,1-(801)610-7216,,,Sales Associate,9/29/2006,1-(713)454-1763,Jessica.Willis@foo.com,3,4,531
154,Peter,Carpenter,2/26/1959,58999 7th Junction,,Reno,39.5387,-119.8225,NV,89550,1-(775)812-4553,1-(516)357-2379,,,Librarian,12/9/2009,1-(254)970-5010,Peter.Carpenter@foo.com,3,4,608
155,Sandra,Brooks,8/23/1993,77 Spaight Hill,#3,Little Rock,34.7519,-92.3925,AR,72222,1-(501)954-2489,1-(253)745-8922,,,Geological Engineer,9/10/2008,1-(772)850-8335,Sandra.Brooks@foo.com,5,3,655
156,Jessica,Howard,6/2/1982,2 Forster Trail,,Louisville,38.189,-85.6768,KY,40225,1-(502)695-7491,1-(212)635-1927,,,Senior Financial Analyst,10/30/2012,1-(816)462-0897,Jessica.Howard@foo.com,5,2,410
157,Heather,Sanchez,11/23/1991,74891 Di Loreto Terrace,Floor 2,Los Angeles,33.9631,-118.3941,CA,90045,1-(310)386-7212,,,,Tax Accountant,6/23/2014,1-(423)726-4328,Heather.Sanchez@foo.com,1,4,248
158,Jeremy,Scott,12/9/1985,40 Lake View Plaza,,Pasadena,33.7866,-118.2987,CA,91186,1-(626)478-5956,1-(513)498-4884,,,Executive Secretary,4/18/2009,1-(770)617-9394,Jeremy.Scott@foo.com,4,2,791
159,Betty,Morrison,3/26/1978,597 Surrey Lane,,Portland,45.5806,-122.3748,OR,97240,1-(971)646-1082,1-(615)981-7672,,,Marketing Manager,1/4/2009,1-(510)561-9173,Betty.Morrison@foo.com,3,5,796
160,Charles,Collins,11/22/1975,457 Northview Terrace,,Houston,29.834,-95.4342,TX,77255,1-(713)573-0761,1-(704)169-7356,,,Nuclear Power Engineer,12/7/2009,1-(202)945-8318,Charles.Collins@foo.com,4,1,828
161,Jeffrey,Ford,2/2/1970,50170 Veith Circle,,Valdosta,30.946,-83.2474,GA,31605,1-(229)868-4373,1-(937)488-2574,,,Statistician IV,2/16/2015,1-(415)246-7794,Jeffrey.Ford@foo.com,2,4,413
162,Michael,Mcdonald,8/7/1990,831 Mesta Plaza,,Honolulu,21.351,-157.8795,HI,96820,1-(808)836-2786,1-(202)258-9371,,,Assistant Media Planner,2/18/2015,1-(803)878-7202,Michael.Mcdonald@foo.com,5,2,452
163,Jack,Austin,9/25/1951,227 Knutson Terrace,,San Antonio,29.4375,-98.4616,TX,78296,1-(210)525-7216,1-(857)703-5929,,,Help Desk Operator,12/14/2014,1-(407)201-0254,Jack.Austin@foo.com,5,4,190
164,Heather,Holmes,2/4/1987,533 American Circle,Apt. A,Las Vegas,36.2235,-115.2655,NV,89125,1-(702)535-1641,,,,Staff Scientist,5/5/2015,1-(318)478-0980,Heather.Holmes@foo.com,3,2,545
165,Carlos,Evans,2/7/1964,9489 Hoard Trail,Apt. A,Columbus,40.1454,-82.9817,OH,43240,1-(614)356-1374,1-(520)774-1461,,,Assistant Media Planner,11/9/2012,1-(309)714-2541,Carlos.Evans@foo.com,2,5,932
166,Kimberly,Roberts,1/19/1991,3365 Reinke Parkway,Apt. A,Las Vegas,36.086,-115.1471,NV,89105,1-(702)406-1078,1-(518)279-7239,,,Account Representative I,9/2/2008,1-(915)915-1756,Kimberly.Roberts@foo.com,2,2,849
167,Peter,Anderson,2/5/1975,118 Heath Lane,,Gadsden,33.9352,-85.9576,AL,35905,1-(256)213-7275,1-(925)859-7468,,,Legal Assistant,2/13/2006,1-(254)150-7933,Peter.Anderson@foo.com,5,4,580
168,Mary,Andrews,7/11/1982,619 Welch Plaza,Apt. B,Kissimmee,27.9953,-81.2593,FL,34745,1-(407)206-9948,1-(205)200-3402,,,Associate Professor,8/8/2012,1-(310)152-0156,Mary.Andrews@foo.com,5,1,185
169,Matthew,Medina,4/20/1954,464 Bonner Place,,Miami,25.7559,-80.2013,FL,33129,1-(305)869-4926,1-(918)974-8681,,,GIS Technical Architect,1/13/2006,1-(502)368-3241,Matthew.Medina@foo.com,4,1,973
170,Donna,Schmidt,10/4/1967,754 Schlimgen Center,,Dallas,32.7673,-96.7776,TX,75392,1-(214)360-2731,,,,Assistant Manager,2/21/2009,1-(850)385-9616,Donna.Schmidt@foo.com,1,5,209
171,Billy,Morris,9/15/1958,4 Larry Alley,Apt. A,Madison,43.0982,-89.3242,WI,53779,1-(608)461-6440,1-(406)102-7387,,,Professor,12/29/2006,1-(334)294-5647,Billy.Morris@foo.com,1,1,596
172,Kathryn,Morgan,2/26/1973,04 Paget Hill,,San Jose,37.3729,-121.856,CA,95133,1-(408)179-8916,1-(608)448-3641,,,Dental Hygienist,10/11/2010,1-(419)259-6258,Kathryn.Morgan@foo.com,1,3,244
173,Virginia,Shaw,5/1/1962,344 3rd Park,,Warren,41.2405,-80.8441,OH,44485,1-(330)778-1268,1-(313)980-3941,,,Research Associate,12/17/2005,1-(702)176-8966,Virginia.Shaw@foo.com,2,4,248
174,Maria,Lewis,2/12/1982,1227 Mayer Court,,Cheyenne,41.1084,-104.8107,WY,82007,1-(307)306-5532,1-(240)192-7674,,,Human Resources Assistant I,7/31/2008,1-(804)368-7099,Maria.Lewis@foo.com,4,4,282
175,Helen,Wood,2/21/1957,24 Kingsford Center,,Southfield,42.4981,-83.2058,MI,48076,1-(586)451-6753,1-(612)938-5690,,,Computer Systems Analyst I,9/21/2009,1-(619)855-4376,Helen.Wood@foo.com,1,3,840
176,Karen,Lane,3/21/1958,684 Bashford Way,,Jacksonville,30.2231,-81.7556,FL,32244,1-(904)769-1013,1-(915)443-1144,,,Design Engineer,10/7/2014,1-(915)581-1970,Karen.Lane@foo.com,3,5,285
177,Adam,Williamson,9/15/1964,53041 Main Avenue,,Columbia,38.9033,-92.1022,MO,65218,1-(573)167-5219,1-(216)441-7515,,,Accounting Assistant I,1/21/2006,1-(502)688-8647,Adam.Williamson@foo.com,1,2,360
178,Jeremy,Reid,5/31/1993,440 Warrior Terrace,,Fort Worth,32.7714,-97.2915,TX,76129,1-(817)439-0896,1-(864)279-3213,,,Administrative Officer,10/26/2009,1-(562)937-0594,Jeremy.Reid@foo.com,3,1,563
179,Clarence,Scott,2/12/1954,618 Hollow Ridge Park,#2,Atlanta,33.786,-84.3514,GA,30306,1-(404)366-6484,1-(225)295-6547,,,Assistant Media Planner,11/12/2009,1-(408)930-6900,Clarence.Scott@foo.com,1,3,778
180,Maria,Bryant,9/6/1960,278 Miller Place,,Fort Myers,26.5529,-81.9486,FL,33994,1-(239)432-2468,1-(410)232-2388,,,Accounting Assistant II,8/26/2012,1-(615)639-1671,Maria.Bryant@foo.com,5,1,819
181,Todd,Lawson,7/9/1951,54027 Manitowish Terrace,,El Paso,31.6948,-106.3,TX,88546,1-(915)785-1574,1-(412)667-0421,1-(254)161-5035,,Account Executive,6/22/2011,1-(971)184-0567,Todd.Lawson@foo.com,3,1,576
182,Lawrence,Long,7/5/1990,26 Sutherland Alley,,Fort Lauderdale,26.1457,-80.4483,FL,33355,1-(754)139-2071,1-(859)992-3270,,,Help Desk Operator,12/22/2012,1-(415)425-6453,Lawrence.Long@foo.com,4,1,952
183,Judy,Hamilton,7/20/1953,30 Lakewood Lane,,Las Vegas,36.2235,-115.2655,NV,89125,1-(702)132-0587,1-(253)503-9152,,,Structural Engineer,12/21/2005,1-(518)498-3603,Judy.Hamilton@foo.com,3,4,483
184,Katherine,Thompson,3/4/1964,4 Mayfield Pass,,Pasadena,33.7866,-118.2987,CA,91131,1-(626)971-3691,,,,Business Systems Development Analyst,9/5/2006,1-(239)677-4466,Katherine.Thompson@foo.com,1,5,378
185,Margaret,Ortiz,4/8/1977,220 Barnett Court,#2,Jackson,32.3218,-90.1771,MS,39210,1-(601)795-0886,1-(612)560-7578,,,Senior Sales Associate,1/11/2006,1-(770)780-6256,Margaret.Ortiz@foo.com,2,4,704
186,Fred,Green,11/30/1955,1 Pearson Lane,,Mobile,30.6341,-88.0846,AL,36605,1-(251)550-1109,1-(801)865-0819,,,Tax Accountant,2/5/2014,1-(801)533-6162,Fred.Green@foo.com,2,2,671
187,Gerald,Gonzales,8/11/1951,6 Huxley Street,,Newport News,37.1959,-76.5248,VA,23612,1-(757)858-6651,,,,Dental Hygienist,12/11/2010,1-(518)820-5663,Gerald.Gonzales@foo.com,1,3,816
188,Brenda,Bradley,8/6/1975,57230 Carberry Place,,Wilmington,39.5645,-75.597,DE,19897,1-(302)689-5603,1-(770)623-1476,,,Social Worker,12/8/2009,1-(614)955-7059,Brenda.Bradley@foo.com,2,3,953
189,Kathleen,Richardson,1/4/1967,3998 Maryland Center,,Provo,40.177,-111.536,UT,84605,1-(801)467-3056,1-(469)972-5169,,,Chemical Engineer,6/8/2013,1-(915)654-2448,Kathleen.Richardson@foo.com,3,2,657
190,Jason,Lawson,11/30/1990,9874 Summit Point,,Sacramento,38.3774,-121.4444,CA,94286,1-(916)723-1986,,,,Software Engineer I,5/9/2006,1-(224)849-1411,Jason.Lawson@foo.com,3,2,754
191,Kelly,Green,1/8/1976,201 Hayes Terrace,Suite 210,Wilkes Barre,41.2722,-75.8801,PA,18768,1-(570)356-9333,1-(850)117-4083,,,Editor,12/28/2009,1-(209)144-9489,Kelly.Green@foo.com,3,5,551
192,Gerald,Simmons,12/18/1981,8472 Holmberg Lane,,Eugene,44.0185,-123.0998,OR,97405,1-(541)430-9140,1-(970)794-6975,,,Marketing Manager,2/22/2006,1-(614)782-1630,Gerald.Simmons@foo.com,2,3,621
193,Stephen,Perkins,9/11/1958,904 Riverside Court,,Des Moines,41.5487,-93.5827,IA,50320,1-(515)280-7041,1-(203)593-4980,,,Graphic Designer,5/5/2007,1-(682)270-2475,Stephen.Perkins@foo.com,1,1,421
194,Christopher,Thomas,8/27/1992,91 Oneill Circle,,Houston,29.7629,-95.3629,TX,77250,1-(713)238-5451,1-(256)312-1533,,,Developer III,12/19/2005,1-(941)299-6448,Christopher.Thomas@foo.com,5,1,634
195,Louis,Chapman,3/23/1972,82 Grayhawk Parkway,#2,Fort Worth,32.6469,-97.3325,TX,76134,1-(817)467-7745,1-(716)350-9451,,,Web Developer III,2/13/2009,1-(610)254-7352,Louis.Chapman@foo.com,1,3,790
196,Craig,Williamson,9/26/1973,4 Weeping Birch Terrace,#2,Gulfport,30.4158,-89.0684,MS,39505,1-(228)706-3577,1-(843)717-4005,,,Staff Scientist,3/16/2007,1-(302)265-8343,Craig.Williamson@foo.com,3,5,590
197,Craig,Hansen,8/14/1981,89 Buell Street,,Jacksonville,30.2231,-81.7556,FL,32244,1-(904)833-3738,1-(734)982-6701,,,Clinical Specialist,11/1/2014,1-(609)600-9104,Craig.Hansen@foo.com,4,3,725
198,Donna,Webb,6/12/1975,74480 Mandrake Point,,Sarasota,27.1675,-82.381,FL,34276,1-(941)994-4301,1-(314)131-5201,,,Internal Auditor,5/11/2008,1-(818)716-5101,Donna.Webb@foo.com,1,1,309
199,Joan,Oliver,8/13/1982,99 Debra Trail,,San Jose,37.3894,-121.8868,CA,95194,1-(408)138-8752,1-(650)831-4459,,,Physical Therapy Assistant,4/12/2008,1-(859)270-8793,Joan.Oliver@foo.com,3,1,804
200,Mildred,Elliott,4/9/1985,4950 Carpenter Drive,,Lexington,38.0283,-84.4715,KY,40546,1-(859)170-0139,1-(520)167-6620,,,Project Manager,2/15/2015,1-(702)326-0009,Mildred.Elliott@foo.com,2,2,452
201,Jane,Weaver,3/30/1979,81927 Glacier Hill Place,,Lexington,38.0283,-84.4715,KY,40591,1-(859)808-4676,1-(951)609-2894,,,Sales Representative,2/21/2014,1-(208)220-1431,Jane.Weaver@foo.com,5,3,290
202,Phillip,Bailey,4/18/1992,917 Claremont Park,Floor 2,Chicago,41.8119,-87.6873,IL,60669,1-(312)199-8178,1-(610)107-7763,,,Nuclear Power Engineer,5/30/2014,1-(775)804-4089,Phillip.Bailey@foo.com,3,3,649
203,Kevin,Gonzalez,12/15/1970,01 Lawn Junction,,Chicago,41.776,-87.6674,IL,60636,1-(312)805-3484,1-(415)169-0118,,,Recruiting Manager,7/8/2009,1-(585)484-5414,Kevin.Gonzalez@foo.com,3,2,821
204,Russell,Lynch,11/23/1981,9 Farragut Lane,,Atlanta,33.8913,-84.0746,GA,30356,1-(404)600-6628,1-(805)506-2818,,,Business Systems Development Analyst,2/10/2014,1-(940)433-2711,Russell.Lynch@foo.com,5,4,284
205,Tammy,Adams,9/18/1952,48653 Swallow Point,,Baltimore,39.3316,-76.6336,MD,21211,1-(443)791-0798,1-(213)805-0037,,,Health Coach III,7/4/2008,1-(213)141-3182,Tammy.Adams@foo.com,1,2,736
206,John,Welch,8/16/1983,78228 Karstens Plaza,,Charlotte,35.26,-80.8042,NC,28225,1-(704)501-4395,1-(801)738-5202,,,Pharmacist,3/29/2008,1-(817)592-8197,John.Welch@foo.com,1,1,756
207,Karen,Roberts,11/15/1977,52664 Anthes Way,,Tucson,32.2691,-110.9845,AZ,85705,1-(520)236-4399,1-(407)800-5783,,,Technical Writer,10/29/2008,1-(615)560-8402,Karen.Roberts@foo.com,3,1,577
208,Steve,Gonzales,6/28/1959,62 Browning Way,#1,Washington,38.8933,-77.0146,DC,20088,1-(202)656-3447,1-(806)560-8411,,,Marketing Assistant,4/20/2007,1-(330)124-1022,Steve.Gonzales@foo.com,2,2,237
209,Jason,Ruiz,8/19/1988,1112 Brickson Park Center,,Wilmington,34.0881,-77.8526,NC,28410,1-(910)781-9892,1-(203)253-8475,,,Financial Advisor,7/23/2013,1-(520)773-5229,Jason.Ruiz@foo.com,3,2,903
210,Wanda,Rodriguez,12/1/1987,367 Pankratz Avenue,Suite 210,Denver,39.7002,-105.0028,CO,80223,1-(303)890-9954,1-(919)562-2512,,,Structural Analysis Engineer,5/13/2009,1-(315)710-1986,Wanda.Rodriguez@foo.com,5,1,890
211,Henry,Hunt,5/7/1962,4501 Alpine Alley,,Schaumburg,42.0144,-88.0935,IL,60193,1-(708)245-1430,1-(501)351-9112,,,Senior Quality Engineer,11/23/2007,1-(304)748-1639,Henry.Hunt@foo.com,3,2,399
212,Donna,Payne,4/2/1980,73 Forster Hill,,New Orleans,30.033,-89.8826,LA,70149,1-(504)663-0909,1-(210)915-2024,,,VP Quality Control,9/4/2011,1-(316)235-1237,Donna.Payne@foo.com,1,1,401
213,Julie,Shaw,4/25/1977,132 Pierstorff Park,Suite 210,Evansville,37.9971,-87.575,IN,47705,1-(812)678-5938,1-(206)582-3265,,,Physical Therapy Assistant,4/6/2008,1-(913)347-6169,Julie.Shaw@foo.com,2,4,914
214,Louis,Lewis,2/14/1977,3146 Village Park,Apt. A,Boston,42.3611,-71.0682,MA,2114,1-(508)197-9971,1-(404)838-7878,,,Paralegal,4/8/2009,1-(760)283-7547,Louis.Lewis@foo.com,2,5,532
215,Martin,Cruz,5/21/1958,988 Packers Hill,,Louisville,38.189,-85.6768,KY,40233,1-(502)814-1417,1-(304)905-2862,,,Geologist II,6/20/2010,1-(602)668-1238,Martin.Cruz@foo.com,3,5,621
216,Rebecca,Taylor,9/30/1984,15 Northridge Park,,Cleveland,41.4509,-81.619,OH,44105,1-(216)255-3865,1-(917)297-2086,,,Geologist II,11/27/2009,1-(540)632-1161,Rebecca.Taylor@foo.com,2,2,712
217,Aaron,Hall,10/28/1978,50871 Golf Alley,#1,Birmingham,33.5446,-86.9292,AL,35295,1-(205)989-9083,1-(562)172-0802,,,Registered Nurse,3/21/2008,1-(650)633-5386,Aaron.Hall@foo.com,1,3,232
218,Jose,Chapman,9/22/1965,726 Ramsey Pass,,Montgomery,32.3544,-86.2843,AL,36195,1-(334)934-4854,,,,Registered Nurse,8/2/2010,1-(202)834-2972,Jose.Chapman@foo.com,1,2,669
219,David,Stanley,1/31/1954,364 Meadow Ridge Trail,,Boston,42.3389,-70.9196,MA,2208,1-(617)387-5975,1-(937)433-1033,,,Recruiting Manager,2/25/2012,1-(303)239-2931,David.Stanley@foo.com,2,3,380
220,Bonnie,Arnold,10/11/1988,871 Lunder Road,,Washington,38.8933,-77.0146,DC,20591,1-(202)594-3180,1-(443)359-9729,,,Senior Cost Accountant,6/7/2013,1-(816)704-7570,Bonnie.Arnold@foo.com,5,4,901
221,Thomas,Thomas,2/16/1962,0 Riverside Crossing,Apt. C,Spring,30.1288,-95.4239,TX,77386,1-(281)801-7184,1-(803)858-2202,,,Geological Engineer,7/29/2006,1-(319)763-3772,Thomas.Thomas@foo.com,3,3,488
222,Raymond,George,2/2/1963,6178 Schiller Pass,,San Antonio,29.7026,-98.4759,TX,78260,1-(210)358-3257,1-(321)149-2280,,,Recruiting Manager,4/6/2015,1-(484)838-9639,Raymond.George@foo.com,5,5,410
223,Carolyn,Oliver,7/2/1987,0375 Manley Road,,San Diego,33.0279,-117.0856,CA,92127,1-(760)399-6443,1-(585)682-7469,,,Senior Financial Analyst,12/2/2010,1-(661)887-9607,Carolyn.Oliver@foo.com,1,2,348
224,Ann,Fernandez,6/29/1959,00026 Ridge Oak Way,,Washington,38.8933,-77.0146,DC,20260,1-(202)637-2208,,,,Director of Sales,4/14/2009,1-(979)716-6239,Ann.Fernandez@foo.com,5,1,849
225,Aaron,Romero,1/20/1966,67455 Graedel Alley,,Durham,36.0218,-78.9478,NC,27705,1-(919)968-5794,1-(626)670-9608,,,Payment Adjustment Coordinator,10/25/2012,1-(951)284-0699,Aaron.Romero@foo.com,5,3,703
226,Roy,Perry,1/22/1984,9863 Lukken Pass,,Charleston,32.7976,-79.9493,SC,29403,1-(843)585-6940,1-(202)309-7302,,,VP Accounting,8/1/2015,1-(559)553-1443,Roy.Perry@foo.com,5,2,731
227,Linda,Rodriguez,4/28/1953,6752 Pepper Wood Terrace,,Pensacola,30.6143,-87.2758,FL,32595,1-(850)462-7616,1-(763)872-9516,,,Web Developer IV,11/21/2008,1-(202)381-3370,Linda.Rodriguez@foo.com,4,2,816
228,Ruth,Allen,5/11/1978,5283 Moose Crossing,Suite 210,Gainesville,29.6813,-82.3539,FL,32627,1-(352)785-9240,,,,Analyst Programmer,7/1/2012,1-(239)377-6399,Ruth.Allen@foo.com,2,4,400
229,Michelle,Campbell,9/30/1954,6 Karstens Circle,#1,Washington,38.9164,-76.9948,DC,20430,1-(202)679-5200,1-(786)310-0843,,,Design Engineer,12/31/2006,1-(404)204-3965,Michelle.Campbell@foo.com,2,3,561
230,Pamela,Evans,3/28/1993,0779 Autumn Leaf Junction,,Houston,29.8159,-95.523,TX,77080,1-(832)382-9503,1-(309)450-8042,,,Administrative Assistant I,9/19/2015,1-(805)205-7911,Pamela.Evans@foo.com,1,1,948
231,Randy,Cole,9/7/1958,557 Monica Plaza,,Columbia,34.006,-80.9708,SC,29215,1-(803)729-3038,1-(661)420-2209,,,Programmer I,8/13/2008,1-(707)772-4683,Randy.Cole@foo.com,3,4,506
